order_id,customer_id,order_date,status,region_code
970,479,2024-11-08 23:17:05,PLACED,WEST
971,42,2024-11-16 21:02:49,DELIVERED,CENTRAL
972,497,2024-12-12 02:31:07,DELIVERED,SOUTH
973,127,2024-06-27 02:11:35,PLACED,EAST
974,185,2023-09-19 10:29:32,DELIVERED,EAST
975,,2025-05-24 23:23:04,CANCELLED,CENTRAL
976,218,2025-06-25 12:13:24,RETURNED,NORTH
977,539,2025-06-05 16:30:43,SHIPPED,NORTH
978,253,2025-02-12 00:00:00,DELIVERED,EAST
979,27,2024-03-17 14:46:23,DELIVERED,NORTH
980,404,2024-08-03 07:15:47,DELIVERED,NORTH
981,332,2023-08-27 21:09:54,PLACED,WEST
982,492,2024-12-06 08:24:59,DELIVERED,EAST
983,6,2024-05-26 17:55:32,RETURNED,CENTRAL
984,464,2024-05-19 17:43:35,RETURNED,CENTRAL
985,133,2023-11-25 08:19:39,CANCELLED,EAST
986,331,2023-03-28 06:29:44,DELIVERED,CENTRAL
987,,2025-07-24 15:03:20,DELIVERED,WEST
988,262,2023-10-04 12:43:25,SHIPPED,WEST
989,92,2023-02-01 20:44:38,CANCELLED,SOUTH
990,398,2024-09-17 02:25:08,SHIPPED,SOUTH
991,124,2024-04-08 18:37:34,DELIVERED,WEST
992,318,2025-11-30 01:13:55,DELIVERED,EAST
993,99,2024-07-24 19:47:00,DELIVERED,WEST
994,457,2024-08-25 21:01:34,DELIVERED,CENTRAL
995,434,2023-05-21 03:43:58,DELIVERED,EAST
996,191,2024-11-05 08:38:30,DELIVERED,NORTH
997,42,2025-03-08 10:45:24,SHIPPED,WEST
998,230,2025-10-03 00:40:25,DELIVERED,SOUTH
999,508,2025-03-30 00:00:00,DELIVERED,CENTRAL
1000,86,2024-03-27 14:11:39,DELIVERED,NORTH
1001,490,2024-04-11 15:28:20,PLACED,SOUTH
1002,308,2024-01-22 06:28:28,DELIVERED,EAST
1003,583,2023-03-16 00:00:00,DELIVERED,NORTH
1004,526,2023-06-17 00:00:00,DELIVERED,WEST
1005,97,2024-12-22 19:38:58,DELIVERED,CENTRAL
1006,260,2024-07-06 04:25:16,SHIPPED,NORTH
1007,516,2023-01-26 06:32:27,PLACED,WEST
1008,184,2023-10-11 01:12:41,CANCELLED,NORTH
1009,86,2024-10-08 14:58:58,CANCELLED,EAST
1010,322,2025-07-01 04:42:55,DELIVERED,WEST
1011,272,2024-06-14 05:52:04,RETURNED,SOUTH
1012,217,2023-10-15 12:33:29,PLACED,CENTRAL
1013,266,2025-11-12 02:29:54,PLACED,CENTRAL
1014,19,2023-01-10 01:59:40,DELIVERED,NORTH
1015,176,2025-10-15 18:01:56,DELIVERED,WEST
1016,499,2024-04-15 09:12:05,DELIVERED,CENTRAL
1017,370,2025-12-08 21:45:23,DELIVERED,WEST
1018,310,2023-05-17 03:16:28,PLACED,NORTH
1019,,2023-10-24 09:37:02,PLACED,NORTH
1020,193,2023-02-11 15:44:48,SHIPPED,SOUTH
1021,248,2024-11-07 23:22:18,CANCELLED,CENTRAL
1022,196,2023-05-14 17:48:00,SHIPPED,WEST
1023,152,2025-01-06 07:35:38,DELIVERED,NORTH
1024,171,2023-08-25 18:42:46,DELIVERED,WEST
1025,497,2025-01-02 00:00:00,PLACED,WEST
1026,600,2024-01-12 21:53:20,SHIPPED,CENTRAL
1027,402,2023-03-21 02:30:59,SHIPPED,NORTH
1028,443,2024-10-07 17:53:37,CANCELLED,CENTRAL
1029,568,2024-03-27 16:51:37,PLACED,WEST
1030,498,2025-03-08 11:17:18,DELIVERED,CENTRAL
1031,500,2023-12-27 00:00:00,DELIVERED,CENTRAL
1032,20,2024-10-17 13:28:11,DELIVERED,CENTRAL
1033,66,2024-02-21 02:07:46,CANCELLED,WEST
1034,485,2023-07-01 15:52:00,DELIVERED,EAST
1035,460,2025-12-19 13:13:23,DELIVERED,SOUTH
1036,295,2023-10-26 13:47:01,DELIVERED,WEST
1037,238,2025-02-27 14:02:23,SHIPPED,EAST
1038,480,2023-07-23 17:56:44,CANCELLED,WEST
1039,,2024-10-09 13:42:26,CANCELLED,EAST
1040,484,2023-09-09 16:45:28,DELIVERED,EAST
1041,89,2025-11-02 05:40:01,DELIVERED,SOUTH
1042,205,2023-08-31 19:48:42,DELIVERED,NORTH
1043,426,2025-02-05 23:24:18,SHIPPED,SOUTH
1044,571,2023-03-15 02:07:34,RETURNED,EAST
1045,268,2024-07-08 15:33:37,DELIVERED,SOUTH
1046,516,2023-02-19 15:55:41,CANCELLED,EAST
1047,441,2023-06-27 01:04:59,DELIVERED,NORTH
1048,,2025-05-23 00:11:13,SHIPPED,EAST
1049,349,2024-07-05 20:20:36,DELIVERED,CENTRAL
1050,274,2023-08-23 20:20:17,CANCELLED,CENTRAL
1051,107,2023-03-20 07:52:11,RETURNED,WEST
1052,469,2023-06-22 07:48:05,RETURNED,CENTRAL
1053,105,2025-05-23 18:30:30,PLACED,NORTH
1054,172,2025-09-05 13:20:52,PLACED,SOUTH
1055,371,2023-09-01 22:35:51,DELIVERED,WEST
1056,519,2025-02-13 05:21:47,DELIVERED,NORTH
1057,158,2025-10-02 05:22:28,DELIVERED,SOUTH
1058,126,2023-11-10 15:01:01,DELIVERED,WEST
1059,7,2024-01-17 02:02:44,CANCELLED,WEST
1060,,2024-06-14 05:20:04,SHIPPED,SOUTH
1061,88,2024-02-18 05:46:53,DELIVERED,WEST
1062,370,2025-09-04 19:14:20,DELIVERED,SOUTH
1063,543,2024-10-17 02:56:36,DELIVERED,SOUTH
1064,440,2024-10-04 05:01:12,RETURNED,WEST
1065,529,2025-11-25 18:12:31,DELIVERED,NORTH
1066,454,2023-08-15 00:00:00,DELIVERED,CENTRAL
1067,,2023-04-19 02:10:29,PLACED,EAST
1068,412,2023-09-13 06:28:05,DELIVERED,WEST
1069,38,2025-10-22 13:09:05,RETURNED,SOUTH
1070,589,2023-03-31 19:18:23,RETURNED,CENTRAL
1071,303,2024-10-13 08:50:04,DELIVERED,CENTRAL
1072,312,2024-05-02 07:24:21,RETURNED,NORTH
1073,287,2025-03-30 21:30:07,DELIVERED,SOUTH
1074,414,2024-11-24 00:00:00,DELIVERED,CENTRAL
1075,453,2025-12-19 11:36:08,SHIPPED,WEST
1076,203,2024-04-13 09:54:21,PLACED,CENTRAL
1077,343,2024-08-28 20:00:46,DELIVERED,SOUTH
1078,533,2025-04-20 02:07:15,SHIPPED,NORTH
1079,524,2025-05-07 04:04:03,SHIPPED,EAST
1080,164,2023-02-06 09:13:33,PLACED,CENTRAL
1081,265,2024-01-10 21:47:56,CANCELLED,EAST
1082,433,2025-02-23 22:00:07,PLACED,NORTH
1083,382,2024-02-08 12:25:21,DELIVERED,EAST
1084,127,2023-03-16 03:36:37,DELIVERED,NORTH
1085,460,2024-04-07 20:47:43,DELIVERED,NORTH
1086,465,2024-06-10 00:00:00,RETURNED,CENTRAL
1087,580,2025-09-02 04:00:20,DELIVERED,CENTRAL
1088,240,2024-06-28 00:00:00,SHIPPED,CENTRAL
1089,144,2024-08-09 16:23:55,DELIVERED,SOUTH
1090,108,2024-05-24 07:01:14,DELIVERED,SOUTH
1091,370,2024-12-06 17:53:21,PLACED,WEST
1092,422,2023-05-08 07:12:42,PLACED,WEST
1093,134,2025-01-09 20:00:05,SHIPPED,NORTH
1094,379,2025-11-17 00:00:00,DELIVERED,CENTRAL
1095,,2025-05-18 07:51:15,DELIVERED,WEST
1096,271,2025-06-26 16:25:25,DELIVERED,WEST
1097,451,2025-12-06 08:26:51,RETURNED,WEST
1098,427,2023-09-10 23:13:07,PLACED,SOUTH
1099,497,2024-12-12 00:46:12,PLACED,CENTRAL
1100,542,2023-07-03 09:31:37,DELIVERED,WEST
1101,485,2023-02-20 15:41:29,DELIVERED,CENTRAL
1102,379,2023-07-04 11:55:10,DELIVERED,WEST
1103,113,2023-07-07 18:13:37,DELIVERED,EAST
1104,42,2025-03-23 02:33:28,SHIPPED,EAST
1105,313,2024-08-04 16:52:18,SHIPPED,WEST
1106,29,2023-08-10 22:33:25,PLACED,CENTRAL
1107,432,2023-03-17 13:50:32,RETURNED,EAST
1108,291,2023-12-01 21:27:33,SHIPPED,WEST
1109,3,2023-07-10 00:42:53,DELIVERED,NORTH
1110,46,2024-10-10 16:19:48,DELIVERED,EAST
1111,580,2024-12-03 17:44:27,RETURNED,WEST
1112,487,2025-07-29 22:29:41,PLACED,SOUTH
1113,517,2025-09-15 16:57:30,DELIVERED,WEST
1114,460,2023-08-20 10:28:24,CANCELLED,EAST
1115,92,2025-08-28 13:07:47,DELIVERED,WEST
1116,397,2023-12-28 16:14:37,RETURNED,EAST
1117,554,2023-03-13 04:16:57,RETURNED,WEST
1118,285,2025-09-30 09:30:49,PLACED,SOUTH
1119,26,2025-06-07 13:30:41,DELIVERED,EAST
1120,575,2025-09-29 05:17:46,PLACED,CENTRAL
1121,88,2023-10-26 22:11:18,RETURNED,CENTRAL
1122,591,2023-03-24 03:17:59,RETURNED,CENTRAL
1123,194,2025-01-09 04:26:25,DELIVERED,NORTH
1124,124,2025-10-19 13:30:11,RETURNED,SOUTH
1125,20,2024-03-03 03:20:45,DELIVERED,SOUTH
1126,594,2024-11-21 02:04:30,PLACED,CENTRAL
1127,329,2024-09-16 04:06:36,DELIVERED,WEST
1128,24,2024-06-12 02:29:56,DELIVERED,WEST
1129,25,2025-03-31 01:36:14,SHIPPED,EAST
1130,94,2023-06-28 02:15:40,RETURNED,CENTRAL
1131,173,2024-03-19 06:41:00,PLACED,EAST
1132,92,2023-08-28 14:00:47,SHIPPED,WEST
1133,174,2023-04-02 12:27:47,DELIVERED,EAST
1134,186,2023-02-12 05:00:55,DELIVERED,EAST
1135,400,2023-06-03 09:27:04,SHIPPED,WEST
1136,332,2024-02-05 16:29:14,DELIVERED,NORTH
1137,54,2023-11-11 15:57:50,SHIPPED,CENTRAL
1138,243,2025-02-04 19:36:20,DELIVERED,CENTRAL
1139,395,2023-06-28 18:32:40,SHIPPED,EAST
1140,476,2025-05-09 05:50:55,DELIVERED,WEST
1141,30,2024-09-25 00:28:10,DELIVERED,NORTH
1142,276,2025-05-10 17:25:22,RETURNED,NORTH
1143,253,2025-05-11 16:59:33,DELIVERED,SOUTH
1144,,2024-04-18 04:47:23,DELIVERED,WEST
1145,86,2025-09-14 00:00:00,DELIVERED,SOUTH
1146,383,2025-04-19 13:03:15,RETURNED,SOUTH
1147,551,2024-10-20 06:38:11,RETURNED,CENTRAL
1148,463,2023-03-06 22:07:18,PLACED,WEST
1149,297,2025-10-11 11:47:54,RETURNED,NORTH
1150,,2023-04-04 11:29:15,RETURNED,WEST
1151,280,2025-07-17 18:07:31,SHIPPED,WEST
1152,360,2025-09-09 02:22:59,SHIPPED,CENTRAL
1153,289,2023-03-12 15:47:37,SHIPPED,CENTRAL
1154,577,2023-04-19 15:22:26,SHIPPED,WEST
1155,126,2023-08-05 22:32:21,DELIVERED,EAST
1156,443,2023-11-24 13:03:51,DELIVERED,EAST
1157,351,2025-09-13 16:50:58,SHIPPED,WEST
1158,280,2024-01-18 00:52:15,DELIVERED,EAST
1159,350,2023-11-24 04:37:40,DELIVERED,CENTRAL
1160,337,2023-01-25 15:50:54,RETURNED,SOUTH
1161,3,2025-08-03 17:12:54,DELIVERED,NORTH
1162,178,2024-10-03 19:50:03,DELIVERED,WEST
1163,403,2025-04-15 22:59:41,PLACED,NORTH
1164,552,2023-02-18 01:48:25,CANCELLED,WEST
1165,127,2024-07-02 08:35:50,RETURNED,WEST
1166,367,2024-08-23 19:07:25,SHIPPED,NORTH
1167,128,2024-12-19 00:00:00,DELIVERED,SOUTH
1168,456,2023-01-15 13:05:21,SHIPPED,NORTH
1169,288,2025-11-23 04:54:18,RETURNED,EAST
1170,197,2023-05-20 18:11:41,CANCELLED,EAST
1171,227,2023-12-30 21:46:08,RETURNED,EAST
1172,,2023-02-27 03:51:21,SHIPPED,CENTRAL
1173,215,2023-01-12 02:01:37,SHIPPED,WEST
1174,114,2024-03-06 20:15:58,DELIVERED,WEST
1175,175,2025-05-07 04:02:34,SHIPPED,CENTRAL
1176,579,2023-09-30 16:11:22,PLACED,SOUTH
1177,67,2023-07-17 22:58:07,SHIPPED,CENTRAL
1178,234,2025-03-23 13:50:03,DELIVERED,EAST
1179,197,2025-11-19 04:52:43,PLACED,CENTRAL
1180,259,2025-11-23 09:36:10,DELIVERED,WEST
1181,3,2024-10-25 00:00:00,DELIVERED,NORTH
1182,331,2024-11-02 22:33:52,CANCELLED,WEST
1183,281,2023-07-09 01:57:52,DELIVERED,WEST
1184,508,2024-07-15 12:38:49,DELIVERED,NORTH
1185,230,2023-03-14 22:58:08,SHIPPED,WEST
1186,546,2024-11-28 06:46:10,SHIPPED,WEST
1187,200,2024-06-03 22:44:14,PLACED,CENTRAL
1188,26,2023-12-17 12:01:17,RETURNED,WEST
1189,77,2024-01-24 00:00:00,SHIPPED,EAST
1190,319,2023-04-08 14:59:55,DELIVERED,NORTH
1191,29,2025-01-15 14:26:42,DELIVERED,NORTH
1192,343,2024-01-24 23:56:30,SHIPPED,WEST
1193,245,2024-06-13 10:01:05,CANCELLED,EAST
1194,533,2024-01-03 18:26:36,RETURNED,CENTRAL
1195,,2025-08-20 11:06:55,DELIVERED,NORTH
1196,458,2025-06-18 00:00:00,PLACED,NORTH
1197,35,2024-08-09 06:18:37,SHIPPED,NORTH
1198,,2023-07-18 02:52:44,PLACED,WEST
1199,57,2024-04-13 07:39:22,DELIVERED,WEST
1200,68,2023-06-08 00:00:00,DELIVERED,CENTRAL
1201,54,2024-04-03 03:17:38,CANCELLED,WEST
1202,99,2025-08-16 22:41:08,DELIVERED,SOUTH
1203,11,2024-12-05 08:23:47,DELIVERED,WEST
1204,104,2024-06-11 13:49:11,DELIVERED,NORTH
1205,465,2025-03-14 11:05:39,SHIPPED,SOUTH
1206,111,2023-06-09 00:00:00,PLACED,NORTH
1207,199,2025-06-09 10:53:50,PLACED,CENTRAL
1208,263,2024-07-06 01:56:41,DELIVERED,CENTRAL
1209,456,2023-10-16 19:43:37,SHIPPED,NORTH
1210,62,2023-07-18 08:17:00,SHIPPED,WEST
1211,526,2025-10-09 09:19:21,DELIVERED,EAST
1212,598,2025-04-20 15:17:58,DELIVERED,SOUTH
1213,481,2024-04-24 12:12:58,DELIVERED,EAST
1214,378,2023-01-13 13:18:46,DELIVERED,SOUTH
1215,59,2024-01-04 18:26:31,DELIVERED,CENTRAL
1216,56,2024-10-17 15:34:47,SHIPPED,SOUTH
1217,,2025-09-22 01:36:48,RETURNED,NORTH
1218,350,2023-10-22 03:41:14,DELIVERED,WEST
1219,340,2025-06-17 12:42:56,DELIVERED,EAST
1220,307,2024-10-12 10:05:30,SHIPPED,NORTH
1221,466,2023-03-07 13:02:14,DELIVERED,NORTH
1222,229,2025-12-12 00:00:00,SHIPPED,CENTRAL
1223,219,2024-01-07 07:16:32,DELIVERED,EAST
1224,385,2023-11-15 22:44:55,DELIVERED,NORTH
1225,372,2023-01-16 08:48:14,PLACED,NORTH
1226,569,2023-06-28 22:34:05,PLACED,WEST
1227,200,2025-09-07 17:51:32,DELIVERED,EAST
1228,45,2023-02-16 02:45:30,SHIPPED,EAST
1229,,2023-09-28 12:39:22,SHIPPED,EAST
1230,179,2024-06-11 21:18:51,CANCELLED,SOUTH
1231,183,2023-11-01 10:56:45,PLACED,EAST
1232,104,2023-02-02 14:42:14,CANCELLED,SOUTH
1233,389,2025-10-14 07:17:35,DELIVERED,NORTH
1234,347,2023-11-23 14:13:03,SHIPPED,SOUTH
1235,379,2024-08-01 10:13:25,DELIVERED,CENTRAL
1236,445,2023-04-12 13:27:02,PLACED,SOUTH
1237,195,2023-10-25 18:23:47,DELIVERED,EAST
1238,326,2025-07-20 08:48:46,DELIVERED,SOUTH
1239,48,2025-08-14 23:11:19,DELIVERED,CENTRAL
1240,302,2023-08-19 18:58:34,SHIPPED,NORTH
1241,287,2023-07-16 10:42:56,CANCELLED,CENTRAL
1242,501,2023-11-22 00:56:31,DELIVERED,WEST
1243,67,2023-09-18 02:22:29,DELIVERED,CENTRAL
1244,384,2025-02-13 12:41:58,DELIVERED,SOUTH
1245,330,2024-08-03 19:12:32,DELIVERED,WEST
1246,507,2025-01-05 22:59:03,SHIPPED,WEST
1247,598,2025-10-06 07:57:39,PLACED,SOUTH
1248,,2023-11-12 08:24:25,DELIVERED,SOUTH
1249,406,2023-12-06 13:45:53,SHIPPED,WEST
1250,586,2023-09-02 05:11:19,RETURNED,EAST
1251,261,2025-05-05 06:03:55,PLACED,NORTH
1252,303,2024-11-21 12:21:33,DELIVERED,SOUTH
1253,598,2023-03-05 21:55:09,DELIVERED,CENTRAL
1254,345,2024-10-23 22:14:48,DELIVERED,WEST
1255,419,2024-07-24 21:50:17,CANCELLED,EAST
1256,280,2024-08-16 23:49:17,PLACED,WEST
1257,240,2024-02-17 15:12:47,DELIVERED,EAST
1258,85,2024-04-02 12:25:12,CANCELLED,CENTRAL
1259,560,2025-09-26 00:00:00,PLACED,EAST
1260,234,2023-06-02 20:57:27,PLACED,EAST
1261,40,2025-04-28 05:19:37,SHIPPED,SOUTH
1262,338,2024-01-24 09:33:25,SHIPPED,EAST
1263,196,2025-07-27 08:01:16,RETURNED,CENTRAL
1264,268,2023-01-14 06:09:57,DELIVERED,EAST
1265,355,2024-09-19 07:10:13,RETURNED,CENTRAL
1266,13,2025-01-03 05:35:03,DELIVERED,SOUTH
1267,408,2023-12-20 12:44:28,SHIPPED,SOUTH
1268,486,2023-12-30 01:49:55,DELIVERED,CENTRAL
1269,480,2024-12-17 18:16:52,SHIPPED,NORTH
1270,321,2023-10-19 19:25:37,DELIVERED,WEST
1271,215,2024-11-12 11:12:20,DELIVERED,CENTRAL
1272,31,2024-08-05 00:00:00,PLACED,SOUTH
1273,313,2023-01-16 00:56:22,DELIVERED,EAST
1274,348,2023-12-17 06:54:01,DELIVERED,WEST
1275,551,2024-04-10 11:17:05,SHIPPED,NORTH
1276,582,2023-02-20 00:50:17,RETURNED,SOUTH
1277,339,2025-06-01 15:41:29,DELIVERED,CENTRAL
1278,,2025-08-02 05:48:57,DELIVERED,WEST
1279,391,2023-11-14 05:17:59,RETURNED,NORTH
1280,548,2024-08-23 07:17:52,SHIPPED,NORTH
1281,337,2025-06-03 17:03:30,RETURNED,EAST
1282,96,2023-09-24 07:08:14,PLACED,CENTRAL
1283,182,2023-02-19 19:15:06,CANCELLED,CENTRAL
1284,501,2023-02-11 00:00:00,SHIPPED,NORTH
1285,396,2024-03-16 21:29:16,SHIPPED,EAST
1286,537,2023-04-19 17:01:20,DELIVERED,EAST
1287,531,2023-01-18 03:51:55,SHIPPED,WEST
1288,401,2023-09-01 22:42:21,RETURNED,SOUTH
1289,550,2024-10-11 23:34:29,DELIVERED,NORTH
1290,399,2023-11-17 18:07:15,PLACED,SOUTH
1291,318,2024-11-02 09:36:32,CANCELLED,WEST
1292,163,2025-07-26 19:55:10,DELIVERED,EAST
1293,208,2025-02-19 00:00:00,DELIVERED,WEST
1294,283,2023-11-10 08:01:22,PLACED,SOUTH
1295,457,2023-04-10 08:58:33,CANCELLED,CENTRAL
1296,253,2025-03-27 21:21:05,SHIPPED,CENTRAL
1297,503,2024-12-15 21:40:10,DELIVERED,NORTH
1298,94,2024-03-23 00:00:00,DELIVERED,WEST
1299,356,2025-12-23 21:41:34,CANCELLED,EAST
1300,401,2025-08-10 00:00:00,CANCELLED,SOUTH
1301,426,2024-01-23 00:25:09,SHIPPED,CENTRAL
1302,443,2024-12-12 05:04:14,DELIVERED,SOUTH
1303,583,2023-05-29 09:46:19,DELIVERED,NORTH
1304,246,2023-09-03 08:08:24,SHIPPED,CENTRAL
1305,299,2025-11-01 14:46:19,RETURNED,SOUTH
1306,506,2024-09-30 21:33:39,RETURNED,CENTRAL
1307,125,2024-07-26 19:19:40,PLACED,NORTH
1308,,2025-02-22 13:12:09,DELIVERED,EAST
1309,420,2024-12-01 12:06:43,SHIPPED,SOUTH
1310,519,2023-03-11 08:07:10,DELIVERED,NORTH
1311,473,2024-08-15 02:30:34,SHIPPED,WEST
1312,,2023-10-29 23:53:27,DELIVERED,NORTH
1313,257,2023-06-28 03:40:53,DELIVERED,SOUTH
1314,335,2025-11-07 06:25:48,DELIVERED,WEST
1315,473,2023-04-17 00:03:58,PLACED,SOUTH
1316,449,2023-08-06 21:06:49,DELIVERED,EAST
1317,166,2023-09-23 00:01:20,CANCELLED,CENTRAL
1318,103,2023-10-03 07:51:34,SHIPPED,CENTRAL
1319,401,2023-09-19 16:23:49,PLACED,NORTH
1320,280,2023-08-27 10:45:48,DELIVERED,SOUTH
1321,222,2023-02-23 12:11:48,CANCELLED,CENTRAL
1322,222,2024-11-17 17:07:19,DELIVERED,CENTRAL
1323,106,2024-08-29 19:18:32,DELIVERED,WEST
1324,54,2025-07-18 06:42:43,PLACED,WEST
1325,207,2024-01-23 21:28:57,DELIVERED,SOUTH
1326,,2023-11-07 16:00:25,PLACED,WEST
1327,29,2023-01-23 14:50:05,SHIPPED,SOUTH
1328,65,2023-12-09 15:21:55,RETURNED,NORTH
1329,172,2023-09-17 11:58:23,PLACED,CENTRAL
1330,111,2024-05-23 04:43:04,SHIPPED,SOUTH
1331,213,2025-04-21 12:08:19,DELIVERED,WEST
1332,124,2023-12-28 00:48:12,SHIPPED,EAST
1333,332,2023-09-27 17:04:51,PLACED,EAST
1334,13,2024-08-27 13:55:49,SHIPPED,SOUTH
1335,,2023-04-13 13:15:55,DELIVERED,EAST
1336,378,2023-03-10 06:09:45,PLACED,SOUTH
1337,421,2024-04-13 10:00:41,DELIVERED,WEST
1338,105,2025-04-12 22:17:46,DELIVERED,CENTRAL
1339,176,2024-01-27 09:00:34,RETURNED,CENTRAL
1340,333,2025-09-07 00:41:04,DELIVERED,SOUTH
1341,341,2023-09-30 00:00:00,DELIVERED,EAST
1342,494,2023-04-15 21:05:06,SHIPPED,CENTRAL
1343,,2025-06-27 19:45:25,DELIVERED,CENTRAL
1344,,2025-09-22 02:59:56,DELIVERED,CENTRAL
1345,14,2023-12-28 08:10:36,PLACED,NORTH
1346,317,2024-01-03 05:29:37,DELIVERED,SOUTH
1347,,2025-08-20 18:33:35,PLACED,SOUTH
1348,384,2025-02-13 17:52:15,SHIPPED,SOUTH
1349,385,2023-11-14 12:02:14,DELIVERED,SOUTH
1350,455,2024-05-25 14:26:45,PLACED,EAST
1351,41,2025-03-20 03:32:51,DELIVERED,WEST
1352,296,2023-02-06 19:21:05,SHIPPED,EAST
1353,,2024-06-16 09:50:29,SHIPPED,CENTRAL
1354,56,2025-10-30 01:13:16,RETURNED,SOUTH
1355,391,2025-03-21 01:52:57,SHIPPED,WEST
1356,7,2023-04-11 09:05:30,CANCELLED,NORTH
1357,,2023-10-26 23:37:55,PLACED,SOUTH
1358,210,2023-07-15 01:15:12,PLACED,CENTRAL
1359,563,2023-11-14 11:35:24,SHIPPED,NORTH
1360,437,2024-12-26 13:47:24,SHIPPED,SOUTH
1361,251,2024-10-20 16:29:28,SHIPPED,SOUTH
1362,311,2024-03-19 06:43:36,DELIVERED,SOUTH
1363,279,2025-01-17 11:20:39,PLACED,EAST
1364,408,2024-08-09 18:19:43,SHIPPED,WEST
1365,433,2025-02-23 22:40:18,DELIVERED,WEST
1366,160,2025-01-18 18:17:22,PLACED,WEST
1367,438,2023-05-10 07:08:44,DELIVERED,EAST
1368,551,2023-08-26 08:44:55,DELIVERED,SOUTH
1369,264,2024-08-14 00:12:46,DELIVERED,WEST
1370,291,2024-08-05 18:29:22,DELIVERED,WEST
1371,74,2024-06-01 15:52:09,PLACED,WEST
1372,201,2023-08-29 08:32:44,RETURNED,NORTH
1373,14,2025-02-16 19:26:30,DELIVERED,EAST
1374,504,2024-09-20 10:54:47,RETURNED,WEST
1375,383,2024-08-19 13:57:10,DELIVERED,CENTRAL
1376,,2023-04-21 15:48:33,DELIVERED,NORTH
1377,128,2024-08-20 19:21:12,RETURNED,SOUTH
1378,199,2024-11-08 18:21:58,RETURNED,EAST
1379,522,2025-01-29 01:08:33,DELIVERED,EAST
1380,60,2025-10-08 03:32:49,DELIVERED,WEST
1381,253,2024-01-12 11:34:11,DELIVERED,EAST
1382,29,2025-12-19 11:37:09,DELIVERED,SOUTH
1383,268,2025-07-29 12:16:35,DELIVERED,SOUTH
1384,261,2024-01-20 08:17:32,DELIVERED,SOUTH
1385,13,2023-07-01 08:02:01,DELIVERED,WEST
1386,408,2025-06-29 00:00:00,RETURNED,NORTH
1387,,2025-03-16 12:27:43,RETURNED,WEST
1388,170,2024-10-25 02:55:19,SHIPPED,EAST
1389,513,2025-04-08 07:11:08,DELIVERED,WEST
1390,316,2024-10-01 09:53:43,DELIVERED,NORTH
1391,112,2025-09-15 06:31:07,DELIVERED,EAST
1392,147,2024-02-22 21:50:32,DELIVERED,WEST
1393,316,2023-01-10 00:00:00,RETURNED,WEST
1394,2,2023-05-31 11:36:00,PLACED,WEST
1395,,2025-03-26 00:00:00,DELIVERED,EAST
1396,442,2023-09-23 01:42:22,SHIPPED,SOUTH
1397,138,2023-11-04 14:44:25,DELIVERED,CENTRAL
1398,113,2024-12-01 01:51:06,DELIVERED,SOUTH
1399,191,2023-11-09 03:37:04,PLACED,SOUTH
1400,197,2024-02-07 21:20:24,RETURNED,WEST
1401,452,2025-08-31 18:11:28,RETURNED,NORTH
1402,,2025-09-15 15:57:57,SHIPPED,EAST
1403,88,2024-08-09 18:44:26,PLACED,NORTH
1404,351,2023-02-16 02:03:10,DELIVERED,WEST
1405,497,2025-11-11 03:58:23,DELIVERED,NORTH
1406,,2023-04-05 20:21:00,SHIPPED,NORTH
1407,597,2023-03-07 00:00:00,PLACED,CENTRAL
1408,8,2024-08-06 13:50:10,DELIVERED,EAST
1409,498,2025-01-05 03:21:34,DELIVERED,CENTRAL
1410,440,2024-06-06 19:30:03,DELIVERED,EAST
1411,323,2024-01-08 04:49:28,RETURNED,WEST
1412,388,2025-08-06 20:36:44,PLACED,EAST
1413,339,2023-06-05 14:52:58,PLACED,WEST
1414,143,2023-02-09 21:26:08,DELIVERED,CENTRAL
1415,287,2025-12-22 06:28:28,DELIVERED,SOUTH
1416,378,2024-12-03 00:43:37,DELIVERED,WEST
1417,528,2024-10-03 18:28:32,DELIVERED,NORTH
1418,330,2023-01-26 20:01:21,DELIVERED,NORTH
1419,334,2025-11-19 03:02:26,DELIVERED,CENTRAL
1420,497,2024-09-13 15:14:22,DELIVERED,NORTH
1421,357,2024-10-26 00:00:00,RETURNED,WEST
1422,103,2024-08-20 20:33:59,SHIPPED,SOUTH
1423,147,2025-03-18 21:02:03,CANCELLED,CENTRAL
1424,33,2023-07-18 15:01:00,DELIVERED,NORTH
1425,309,2025-11-11 13:34:33,RETURNED,WEST
1426,173,2024-11-24 06:46:26,RETURNED,WEST
1427,554,2024-01-10 05:27:47,SHIPPED,SOUTH
1428,92,2023-06-13 20:11:40,DELIVERED,NORTH
1429,165,2024-05-22 04:49:54,RETURNED,EAST
1430,226,2024-02-05 05:05:17,DELIVERED,NORTH
1431,140,2025-04-10 09:13:07,DELIVERED,WEST
1432,93,2025-12-10 15:35:50,SHIPPED,SOUTH
1433,590,2025-07-22 02:57:07,PLACED,EAST
1434,387,2024-08-15 20:57:43,DELIVERED,CENTRAL
1435,448,2023-12-29 12:34:08,SHIPPED,NORTH
1436,298,2023-05-17 04:57:36,PLACED,EAST
1437,193,2023-06-30 08:45:13,DELIVERED,SOUTH
1438,321,2024-08-13 14:42:03,DELIVERED,NORTH
1439,319,2023-04-07 03:14:15,DELIVERED,SOUTH
1440,398,2024-10-20 04:37:29,SHIPPED,EAST
1441,130,2025-03-18 09:44:09,DELIVERED,CENTRAL
