order_item_id,order_id,product_id,quantity,unit_price,discount_percent
1662,1447,431,7,920.92,52.17
1663,1346,304,8,108.45,5.38
1664,1070,303,3,514.9,32.12
1665,750,394,4,534.45,8.82
1666,1158,106,5,896.67,1.28
1667,1025,318,4,1000.89,57.2
1668,390,111,3,389.21,50.35
1669,457,302,3,405.68,46.58
1670,881,414,1,979.59,24.47
1671,1433,24,8,368.3,9.3
1672,1312,121,8,1048.4,45.83
1673,63,453,3,88.94,44.96
1674,634,234,4,235.33,19.55
1675,1357,371,4,415.69,53.91
1676,1066,142,-5,1030.45,45.42
1677,584,4,0,255.89,53.84
1678,835,121,3,1048.4,54.13
1679,1160,445,6,544.52,1.8
1680,302,416,6,808.16,32.67
1681,301,445,5,544.52,5.61
1682,1128,392,7,1151.89,20.68
1683,1291,75,4,37.45,0.9
1684,987,437,2,780.42,40.32
1685,1405,150,4,10.34,48.43
1686,1506,345,2,981.87,15.12
1687,394,274,7,270.7,32.49
1688,493,319,5,236.54,37.56
1689,84,31,3,649.98,28.71
1690,459,2,1,610.07,40.06
1691,1053,445,7,544.52,54.44
1692,798,65,1,456.34,7.01
1693,793,516,4,52.97,4.5
1694,1369,198,6,74.36,49.41
1695,53,50,2,62.95,22.51
1696,115,286,2,511.43,17.58
1697,1243,75,6,37.45,3.26
1698,836,182,4,311.54,52.31
1699,908,422,3,465.77,3.02
1700,755,226,5,1203.21,16.21
1701,1015,452,8,824.44,35.93
1702,801,167,1,402.96,42.86
1703,920,144,7,232.57,45.78
1704,844,134,3,762.22,20.67
1705,1138,95,8,336.58,43.5
1706,1514,486,7,45.7,55.39
1707,330,69,5,11.06,1.36
1708,1074,547,5,835.62,4.03
1709,400,204,4,569.01,27.23
1710,183,136,6,351.32,21.47
1711,351,208,6,150.86,54.95
1712,822,112,8,499.91,32.68
1713,163,476,1,524.33,12.3
1714,337,105,2,99.83,36.18
1715,1,389,2,520.13,13.13
1716,865,244,6,792.3,7.94
1717,1016,354,7,184.91,7.28
1718,447,459,2,304.69,53.48
1719,1117,304,5,108.45,15.88
1720,101,173,6,762.47,2.87
1721,811,302,1,405.68,58.38
1722,194,442,5,778.29,17.09
1723,109,243,8,541.65,12.29
1724,513,105,7,99.83,28.22
1725,222,146,8,370.21,44.45
1726,1024,526,3,379.61,54.91
1727,154,15,3,726.9,38.34
1728,1007,550,3,879.34,6.14
1729,397,268,7,836.82,10.3
1730,1119,349,8,500.53,47.06
1731,1407,449,4,591.79,45.47
1732,475,249,2,573.57,50.88
1733,363,327,7,653.08,1.75
1734,469,461,1,697.06,29.57
1735,1440,439,7,633.65,40.84
1736,244,465,8,85.12,42.01
1737,825,509,4,207.15,54.02
1738,1062,151,1,767.03,21.91
1739,5,386,3,488.06,5.06
1740,351,185,4,1046.94,37.75
1741,672,164,2,431.75,59.53
1742,1391,375,1,225.99,46.64
1743,1105,459,2,304.69,41.2
1744,830,154,2,474.8,31.37
1745,357,75,3,37.45,19.64
1746,815,468,1,646.66,33.45
1747,1095,275,0,960.36,14.11
1748,1277,296,1,1082.41,57.19
1749,260,39,6,863.99,47.9
1750,1240,236,7,106.95,58.5
1751,1226,257,5,57.04,38.9
1752,611,346,2,597.42,38.84
1753,581,356,8,284.62,37.56
1754,1040,469,-1,124.05,41.72
1755,904,94,6,406.99,55.42
1756,482,412,-4,15.54,23.43
1757,402,192,1,559.49,56.03
1758,926,282,7,231.0,46.81
1759,1258,66,8,531.83,29.69
1760,1090,505,7,1051.53,32.52
1761,1278,447,8,10.05,43.11
1762,316,133,6,124.66,30.97
1763,402,506,1,730.42,47.43
1764,1090,326,1,827.26,23.92
1765,382,244,6,792.3,103.54
1766,552,31,6,649.98,45.33
1767,800,391,6,415.59,41.14
1768,1166,40,1,458.7,40.38
1769,344,287,3,205.19,46.7
1770,702,384,5,578.03,15.07
1771,1073,403,8,571.36,35.62
1772,402,144,6,232.57,49.59
1773,1253,302,3,405.68,38.3
1774,1299,137,5,601.8,47.37
1775,456,200,2,870.63,20.41
1776,337,267,2,393.64,41.07
1777,672,192,6,559.49,43.35
1778,990,183,6,692.99,23.34
1779,1179,176,7,222.09,56.76
1780,454,228,6,505.94,31.78
1781,1406,379,2,308.55,13.41
1782,1034,109,7,631.4,22.15
1783,53,502,5,572.97,57.38
1784,1145,333,1,324.53,36.59
1785,999,295,5,924.66,13.45
1786,398,314,2,1034.96,52.67
1787,1050,77,2,975.2,54.83
1788,1227,496,3,263.87,2.81
1789,1069,342,4,1141.78,16.15
1790,78,89,6,393.93,12.61
1791,630,91,6,188.73,17.62
1792,221,335,6,829.52,12.14
1793,444,178,6,591.52,37.16
1794,440,430,8,20.56,43.67
1795,1075,100,4,558.24,47.93
1796,917,325,1,571.99,0.96
1797,1272,273,3,711.32,41.83
1798,1318,112,5,499.91,57.02
1799,179,37,6,452.15,10.64
1800,785,542,2,258.35,41.76
1801,1073,485,1,659.6,36.3
1802,270,490,1,406.02,16.3
1803,266,241,6,324.85,24.13
1804,281,339,7,177.12,24.96
1805,665,519,7,73.95,47.54
1806,922,453,5,88.94,17.92
1807,344,142,8,1030.45,42.37
1808,1045,346,5,597.42,32.48
1809,696,433,6,571.22,47.8
1810,650,295,3,924.66,30.12
1811,624,122,2,412.03,48.75
1812,877,341,1,239.1,8.17
1813,13,41,1,191.74,9.36
1814,629,382,4,838.26,35.18
1815,476,75,4,37.45,7.87
1816,238,334,6,382.13,4.15
1817,12,332,6,608.87,28.83
1818,1069,209,7,553.34,33.33
1819,1503,103,5,500.4,18.2
1820,1065,538,7,909.27,23.15
1821,1270,503,3,317.28,29.98
1822,1414,228,7,505.94,26.94
1823,1306,452,5,824.44,38.59
1824,307,7,3,296.48,21.98
1825,1056,172,6,490.48,17.27
1826,143,539,4,56.79,48.32
1827,355,109,3,631.4,11.43
1828,129,130,4,381.84,36.39
1829,1322,8,5,396.21,37.44
1830,121,387,1,653.12,53.13
1831,1065,251,7,591.08,15.74
1832,328,209,8,553.34,20.7
1833,1091,170,8,69.87,120.8
1834,1447,90,8,731.17,10.62
1835,371,359,8,287.78,27.86
1836,534,372,5,732.62,29.03
1837,777,159,1,891.45,19.53
1838,1267,93,8,163.23,22.94
1839,1347,247,2,550.12,23.55
1840,1126,187,8,43.24,57.62
1841,1322,481,3,308.63,3.8
1842,1408,221,4,600.61,26.57
1843,1469,223,3,621.75,57.4
1844,60,334,3,382.13,10.35
1845,1181,220,7,892.11,52.89
1846,207,438,6,55.96,39.43
1847,1199,78,5,129.55,14.18
1848,1128,148,4,741.34,53.8
1849,666,373,4,106.7,47.36
1850,1107,209,6,553.34,33.36
1851,631,274,7,270.7,7.33
1852,1485,475,8,440.32,13.13
1853,806,297,4,479.92,56.51
1854,1170,341,5,239.1,51.93
1855,1183,511,2,12.72,10.83
1856,916,450,1,1008.83,11.21
1857,358,451,2,533.64,9.73
1858,679,253,8,551.51,45.58
1859,1020,116,4,729.38,29.42
1860,670,142,4,1030.45,7.84
1861,58,101,3,1154.16,47.59
1862,814,56,4,873.17,10.4
1863,92,272,8,596.42,36.39
1864,1405,477,8,366.54,20.96
1865,432,382,6,838.26,11.08
1866,1306,548,7,728.8,55.46
1867,83,207,1,897.87,16.69
1868,619,242,7,754.88,38.72
1869,1173,329,2,641.54,27.61
1870,711,167,4,402.96,52.32
1871,1169,96,1,961.7,46.74
1872,1317,172,6,490.48,39.84
1873,190,311,4,533.05,28.68
1874,1339,524,4,65.09,3.4
1875,403,6,7,324.02,59.53
1876,170,216,8,513.51,5.58
1877,236,149,7,489.32,2.9
1878,310,156,2,530.53,12.43
1879,242,472,7,196.9,27.99
1880,1353,143,-1,674.11,6.91
1881,1380,92,2,226.02,6.76
1882,825,108,3,755.33,54.8
1883,86,124,1,201.86,26.79
1884,1481,352,8,492.55,55.94
1885,406,220,1,892.11,17.62
1886,395,442,7,778.29,20.24
1887,1099,14,3,162.72,27.32
1888,1363,309,2,620.85,8.98
1889,578,181,2,141.75,5.41
1890,47,405,3,72.96,55.32
1891,18,335,3,829.52,9.01
1892,588,385,3,743.02,1.03
1893,1212,199,6,621.12,59.67
1894,717,390,2,431.42,48.63
1895,1342,2,4,610.07,42.94
1896,1166,354,3,184.91,46.75
1897,1195,509,1,207.15,46.58
1898,469,465,2,85.12,8.51
1899,391,435,6,256.72,32.98
1900,1106,376,7,299.58,18.42
1901,267,218,1,870.52,15.56
1902,154,160,1,494.83,8.45
1903,987,56,7,873.17,7.39
1904,1258,166,8,667.92,13.85
1905,1014,285,1,70.15,9.98
1906,1269,63,8,272.84,43.13
1907,175,442,7,778.29,51.72
1908,46,423,4,29.06,7.8
1909,577,544,2,477.64,20.54
1910,535,163,1,147.79,13.31
1911,1455,293,1,839.56,14.98
1912,256,18,6,631.8,54.48
1913,831,509,8,207.15,22.11
1914,632,67,6,913.5,26.57
1915,1387,357,6,405.4,17.1
1916,354,253,5,551.51,28.77
1917,218,141,5,321.09,27.7
1918,6,114,1,530.44,33.3
1919,243,527,2,641.18,2.32
1920,55,423,4,29.06,6.02
1921,817,283,2,201.23,29.34
1922,868,529,1,364.66,32.66
1923,1059,100,6,558.24,26.87
1924,304,32,2,745.78,58.45
1925,1512,63,8,272.84,5.07
1926,1509,44,7,234.93,27.18
1927,505,56,8,873.17,42.76
1928,681,82,1,279.68,48.78
1929,590,370,5,681.23,29.52
1930,409,411,3,640.09,6.85
1931,403,26,1,650.29,33.91
1932,373,358,6,113.21,26.81
1933,1441,440,5,290.62,29.77
1934,419,124,1,201.86,20.03
1935,1375,206,7,42.02,9.4
1936,901,261,7,881.56,53.38
1937,895,153,2,74.12,21.19
1938,132,538,4,909.27,49.84
1939,1433,487,1,10.96,1.93
1940,545,413,-4,387.59,25.53
1941,637,339,1,177.12,45.31
1942,239,52,8,1026.41,35.31
1943,1366,479,2,619.25,54.84
1944,77,21,5,416.35,35.13
1945,1114,70,5,643.04,34.45
1946,646,256,2,258.36,19.0
1947,353,44,5,234.93,36.63
1948,1028,39,5,863.99,38.8
1949,1225,509,7,207.15,47.0
1950,1084,505,4,1051.53,38.88
1951,407,475,8,440.32,41.11
1952,850,392,5,1151.89,6.12
1953,783,102,3,726.02,12.98
1954,1505,51,8,223.71,28.79
1955,546,255,4,326.22,49.85
1956,661,448,3,309.77,12.66
1957,1411,528,5,939.52,34.97
1958,234,457,1,83.72,4.02
1959,541,170,7,69.87,50.89
1960,1353,143,1,674.11,12.86
1961,105,528,8,939.52,49.19
1962,1108,176,2,222.09,5.34
1963,113,163,1,147.79,37.85
1964,1353,266,2,488.98,50.98
1965,1118,86,4,817.8,22.16
1966,1438,526,8,379.61,54.05
1967,230,86,8,817.8,57.75
1968,1497,516,5,52.97,55.67
1969,1041,32,2,745.78,58.23
1970,818,267,5,393.64,32.11
1971,330,124,8,201.86,56.81
1972,730,535,4,596.34,34.27
1973,902,520,6,749.82,26.26
1974,24,177,1,43.42,48.71
1975,532,48,7,218.43,28.46
1976,970,96,3,961.7,50.53
1977,779,88,5,777.17,35.74
1978,188,87,-2,398.73,30.65
1979,1024,277,3,167.72,35.99
1980,868,517,3,733.19,27.8
1981,804,489,1,504.43,16.03
1982,1206,364,4,1176.93,42.8
1983,530,91,7,188.73,6.75
1984,875,46,0,607.42,29.66
1985,1131,255,3,326.22,29.25
1986,1381,230,6,334.04,43.37
1987,726,110,8,343.05,34.86
1988,1349,408,3,16.94,17.57
1989,93,432,5,668.64,50.11
1990,771,393,4,516.25,43.22
1991,1253,440,1,290.62,15.94
1992,1048,320,3,732.03,3.89
1993,24,157,6,837.89,6.13
1994,292,164,6,431.75,34.8
1995,498,417,5,350.58,32.56
1996,257,1,4,989.47,15.96
1997,820,546,4,242.35,36.84
1998,893,141,5,321.09,23.71
1999,310,540,8,44.0,36.12
2000,140,436,1,167.07,37.39
2001,130,92,5,226.02,4.43
2002,232,255,6,326.22,39.67
2003,1229,168,4,674.37,42.88
2004,222,239,-2,950.99,28.51
2005,835,1,6,989.47,11.19
2006,510,45,5,29.62,19.27
2007,1047,97,7,513.84,19.95
2008,1435,23,3,525.44,21.62
2009,571,310,8,24.27,8.68
2010,256,100,7,558.24,19.07
2011,65,198,5,74.36,16.42
2012,1162,427,7,484.25,50.71
2013,963,496,2,263.87,46.34
2014,260,265,1,546.41,32.8
2015,1494,3,7,273.5,27.7
2016,1129,149,2,489.32,16.29
2017,907,278,7,447.86,31.02
2018,215,232,6,402.16,37.35
2019,808,386,5,488.06,32.75
2020,1263,255,7,326.22,41.79
2021,1126,451,5,533.64,55.82
2022,781,320,2,732.03,19.64
2023,1205,268,6,836.82,48.21
2024,101,114,2,530.44,36.82
2025,1480,185,1,1046.94,50.69
2026,979,370,4,681.23,41.82
2027,782,46,6,607.42,6.8
2028,972,81,7,514.28,40.97
2029,127,233,7,160.11,12.43
2030,644,255,7,326.22,58.55
2031,1327,129,2,532.34,30.88
2032,533,336,6,555.73,35.97
2033,777,498,1,339.77,2.95
2034,1217,309,3,620.85,17.92
2035,1189,257,3,57.04,2.82
2036,771,385,5,743.02,47.13
2037,1141,446,7,1159.67,29.85
2038,103,335,7,829.52,15.73
2039,30,319,6,236.54,25.42
2040,746,502,8,572.97,20.4
2041,60,462,5,402.36,46.08
2042,453,197,0,689.22,46.88
2043,1247,30,7,455.1,7.85
2044,757,265,7,546.41,52.55
2045,268,189,7,452.33,20.19
2046,593,56,2,873.17,23.79
2047,685,356,4,284.62,55.52
2048,19,436,3,167.07,51.33
2049,243,180,3,707.0,17.65
2050,926,439,8,633.65,41.64
2051,971,319,7,236.54,8.06
2052,648,69,7,11.06,1.66
2053,162,182,5,311.54,42.55
2054,205,95,6,336.58,54.64
2055,1031,258,7,272.72,149.68
2056,13,550,1,879.34,6.5
2057,1206,529,7,364.66,28.87
2058,1013,131,4,104.36,52.48
2059,355,367,8,13.67,55.84
2060,28,280,8,303.13,8.09
2061,1472,419,5,327.13,51.16
2062,1308,436,2,167.07,8.84
2063,228,169,1,315.54,12.23
2064,515,235,8,243.05,20.53
2065,881,355,7,924.55,51.98
2066,1091,50,8,62.95,33.25
2067,1302,173,6,762.47,59.0
2068,1053,180,5,707.0,7.68
2069,1376,239,6,950.99,52.72
2070,742,275,1,960.36,1.89
2071,880,261,5,881.56,39.17
2072,585,479,6,619.25,44.39
2073,404,79,2,277.89,8.4
2074,397,158,8,459.3,17.13
2075,1101,504,2,155.04,27.05
2076,816,212,4,672.16,39.87
2077,1322,171,8,519.53,10.18
2078,393,389,-2,520.13,49.18
2079,973,363,1,135.66,39.3
2080,125,69,7,11.06,57.74
2081,86,262,6,432.31,42.89
2082,399,34,7,926.93,36.53
2083,471,333,3,324.53,16.01
2084,470,339,-2,177.12,52.87
2085,25,37,2,452.15,30.88
2086,1465,406,8,869.72,28.45
2087,587,527,2,641.18,50.55
2088,708,177,5,43.42,15.25
2089,1373,369,5,511.97,15.71
2090,110,545,4,296.55,49.17
2091,741,68,8,717.98,36.17
2092,446,462,2,402.36,0.93
2093,1406,329,4,641.54,38.62
2094,253,151,8,767.03,57.62
2095,1050,262,7,432.31,48.23
2096,1164,436,3,167.07,53.09
2097,1415,63,5,272.84,59.59
2098,645,493,3,247.59,50.25
2099,215,281,8,490.94,40.86
2100,520,386,4,488.06,2.19
2101,184,391,5,415.59,10.5
2102,271,209,4,553.34,35.54
2103,334,534,4,23.78,14.3
2104,212,155,2,9.89,59.12
2105,1351,512,1,196.66,23.51
2106,322,216,3,513.51,31.02
2107,1055,51,4,223.71,10.07
2108,249,46,2,607.42,0.89
2109,472,180,1,707.0,0.98
2110,1417,535,7,596.34,27.68
2111,778,118,1,611.7,54.6
2112,1041,493,7,247.59,7.3
2113,1122,86,5,817.8,11.36
2114,786,96,5,961.7,3.7
2115,1484,241,5,324.85,146.5
2116,1331,250,2,148.21,35.38
2117,98,495,5,742.02,25.27
2118,1128,142,4,1030.45,18.89
2119,837,324,2,75.12,2.09
2120,407,18,8,631.8,50.12
2121,828,187,1,43.24,22.2
2122,572,338,7,208.12,26.25
2123,153,340,1,180.46,54.18
2124,95,447,7,10.05,58.35
2125,1369,400,7,498.46,16.12
2126,152,14,7,162.72,54.97
2127,613,89,2,393.93,42.24
2128,461,289,1,303.29,48.47
2129,1110,332,2,608.87,23.93
2130,1212,276,8,459.84,2.52
2131,1260,16,6,14.27,46.38
2132,399,441,7,252.78,32.89
2133,603,145,7,545.04,32.06
2134,1163,415,3,650.82,23.3
2135,941,16,4,14.27,32.4
2136,1143,533,2,785.4,28.35
2137,1397,497,2,116.08,21.85
2138,760,440,3,290.62,21.78
2139,159,466,0,447.46,53.81
2140,48,243,3,541.65,1.34
2141,179,136,7,351.32,52.87
2142,735,466,3,447.46,22.81
2143,620,81,1,514.28,45.66
2144,1171,378,3,229.79,147.1
2145,945,370,6,681.23,30.63
2146,242,472,8,196.9,27.42
2147,1447,93,0,163.23,40.26
2148,283,500,5,625.16,23.11
2149,379,77,2,975.2,32.51
2150,1321,149,5,489.32,5.51
2151,1460,413,3,387.59,26.14
2152,363,167,3,402.96,36.19
2153,978,343,0,345.86,30.73
2154,153,461,1,697.06,48.67
2155,542,376,5,299.58,54.97
2156,216,355,5,924.55,22.37
2157,93,327,7,653.08,46.77
2158,259,3,3,273.5,7.58
2159,752,509,-1,207.15,42.62
2160,37,51,2,223.71,37.93
2161,1504,351,7,785.92,16.51
2162,109,471,3,714.96,12.68
2163,279,286,8,511.43,59.51
2164,1031,167,6,402.96,53.25
2165,574,6,1,324.02,5.34
2166,1066,530,3,651.64,9.66
2167,537,464,4,308.87,5.41
2168,860,75,7,37.45,56.5
2169,1111,383,1,628.55,28.89
2170,121,360,1,311.03,5.49
2171,1177,381,1,275.92,36.63
2172,950,112,2,499.91,18.9
2173,876,83,1,642.11,44.63
2174,466,452,1,824.44,49.25
2175,279,205,1,99.92,1.97
2176,146,441,6,252.78,40.83
2177,10,496,5,263.87,54.36
2178,1339,89,5,393.93,33.71
2179,671,301,4,508.9,48.64
2180,289,535,8,596.34,24.79
2181,1138,219,7,292.41,20.68
2182,1219,264,5,144.35,57.39
2183,237,424,2,625.33,57.56
2184,1477,528,3,939.52,58.64
2185,415,319,2,236.54,12.79
2186,1486,73,1,803.92,15.47
2187,93,158,6,459.3,46.48
2188,1360,413,4,387.59,41.08
2189,141,480,5,644.37,12.8
2190,1492,369,8,511.97,15.36
2191,496,346,3,597.42,25.24
2192,124,416,5,808.16,58.74
2193,892,40,7,458.7,26.87
2194,1205,225,5,367.38,53.46
2195,1110,516,4,52.97,32.83
2196,363,326,4,827.26,22.96
2197,1292,306,7,995.73,54.9
2198,1107,49,6,852.42,20.04
2199,913,455,5,967.31,42.28
2200,806,369,8,511.97,37.19
2201,722,82,6,279.68,57.66
2202,327,211,3,447.86,43.75
2203,20,35,6,771.63,54.14
2204,665,110,1,343.05,29.6
2205,1434,317,1,599.24,39.96
2206,1229,105,4,99.83,5.98
2207,171,103,8,500.4,46.73
2208,795,98,1,660.09,8.54
2209,605,456,7,187.95,3.24
2210,1440,182,3,311.54,38.03
2211,832,380,4,136.02,18.91
2212,549,86,3,817.8,59.89
2213,170,139,3,200.77,26.26
2214,643,366,1,1089.0,0.63
2215,856,52,2,1026.41,19.17
2216,691,220,3,892.11,54.39
2217,711,266,8,488.98,38.02
2218,1265,348,1,648.93,26.28
2219,90,505,2,1051.53,45.9
2220,1443,196,3,405.61,27.82
2221,1128,51,6,223.71,42.5
2222,1209,375,1,225.99,54.81
2223,1365,68,1,717.98,0.58
2224,805,295,4,924.66,58.19
2225,1478,13,4,489.24,41.4
2226,1186,122,1,412.03,16.65
2227,259,33,4,55.27,25.7
2228,1038,292,2,448.62,4.32
2229,615,97,4,513.84,59.43
2230,690,179,6,280.67,20.77
2231,499,383,6,628.55,8.79
2232,741,398,2,563.11,2.0
2233,835,499,1,566.77,38.65
2234,815,439,1,633.65,4.42
2235,793,450,8,1008.83,15.77
2236,1425,248,8,73.67,30.06
2237,1423,129,4,532.34,39.73
2238,1168,296,5,1082.41,34.86
2239,768,231,1,357.89,0.17
2240,1006,470,7,434.32,45.53
2241,322,343,6,345.86,0.48
2242,330,357,-1,405.4,4.37
2243,436,389,6,520.13,15.31
2244,802,189,5,452.33,6.35
2245,1101,261,3,881.56,34.93
2246,1286,192,3,559.49,13.13
2247,454,316,6,80.74,51.36
2248,143,16,1,14.27,34.28
2249,1318,432,1,668.64,21.37
2250,12,424,5,625.33,14.58
2251,311,120,2,568.49,23.04
2252,910,226,3,1203.21,36.98
2253,14,289,6,303.29,57.46
2254,935,343,8,345.86,19.4
2255,1159,191,2,91.85,10.26
2256,1216,434,5,583.35,10.05
2257,96,237,4,271.2,25.14
2258,367,9,3,268.41,27.45
2259,725,534,3,23.78,4.66
2260,947,475,1,440.32,41.69
2261,259,2,8,610.07,6.87
2262,706,166,4,667.92,42.82
2263,1128,7,3,296.48,11.34
2264,1435,173,2,762.47,38.82
2265,1246,176,2,222.09,21.15
2266,1075,128,8,192.37,43.37
2267,1406,375,2,225.99,26.02
2268,230,516,7,52.97,12.69
2269,761,341,2,239.1,43.82
2270,641,475,8,440.32,10.05
2271,1415,97,7,513.84,33.36
2272,92,52,6,1026.41,55.03
2273,981,548,4,728.8,4.03
2274,769,159,8,891.45,53.95
2275,1043,283,6,201.23,57.69
2276,637,55,2,538.85,59.73
2277,283,173,8,762.47,9.75
2278,111,182,4,311.54,36.9
2279,1100,131,4,104.36,8.12
2280,319,61,5,525.07,5.32
2281,571,499,5,566.77,39.29
2282,1498,135,2,47.45,3.96
2283,738,201,-1,610.31,40.39
2284,1285,14,3,162.72,2.17
2285,426,52,5,1026.41,56.23
2286,1426,153,4,74.12,51.14
2287,268,450,8,1008.83,21.55
2288,261,106,4,896.67,22.38
2289,398,43,3,141.52,30.2
2290,856,344,1,364.76,24.43
2291,811,202,1,370.27,40.93
2292,118,353,4,460.9,56.09
2293,902,468,-4,646.66,21.35
2294,1198,99,4,149.43,7.92
2295,146,24,3,368.3,59.44
2296,184,426,2,95.17,28.18
2297,775,42,3,584.69,34.92
2298,1088,224,2,560.87,56.65
2299,60,270,4,837.98,50.53
2300,1109,283,2,201.23,37.21
2301,803,167,3,402.96,34.05
2302,416,122,7,412.03,29.21
2303,1027,58,6,793.09,24.35
2304,755,428,7,71.35,27.63
2305,84,393,4,516.25,42.03
2306,314,87,7,398.73,21.72
2307,124,311,5,533.05,46.73
2308,522,308,1,142.62,26.46
2309,884,401,4,108.05,41.09
2310,1239,194,4,876.9,34.05
2311,705,9,5,268.41,38.83
2312,772,172,8,490.48,11.39
2313,346,395,3,91.05,26.03
2314,241,91,-3,188.73,58.12
2315,524,222,7,403.97,39.93
2316,704,329,5,641.54,40.41
2317,208,528,1,939.52,32.03
2318,1010,101,7,1154.16,8.85
2319,492,319,2,236.54,39.48
2320,1170,390,5,431.42,13.24
2321,1147,347,4,421.57,53.24
2322,1475,289,8,303.29,58.45
2323,383,375,1,225.99,21.88
2324,484,231,4,357.89,15.64
2325,415,36,4,300.79,4.65
2326,1447,375,8,225.99,24.34
2327,766,274,6,270.7,51.81
2328,1491,400,5,498.46,29.96
2329,929,412,5,15.54,43.3
2330,1302,344,4,364.76,21.63
2331,492,448,6,309.77,33.86
2332,1514,278,7,447.86,23.2
2333,1492,515,7,164.09,57.74
2334,131,442,-2,778.29,54.36
2335,260,81,3,514.28,20.6
2336,758,23,1,525.44,34.36
2337,1267,314,2,1034.96,48.89
2338,380,409,-5,517.88,8.56
2339,761,391,7,415.59,18.13
2340,915,187,2,43.24,51.21
2341,491,14,8,162.72,52.21
2342,566,140,4,817.25,22.08
2343,1470,122,5,412.03,10.9
2344,251,293,1,839.56,59.86
2345,543,201,4,610.31,47.56
2346,323,426,2,95.17,18.06
2347,649,317,4,599.24,43.1
2348,115,464,7,308.87,13.2
2349,938,232,2,402.16,57.66
2350,1395,19,1,212.63,32.05
2351,1406,125,8,453.21,56.41
2352,730,172,3,490.48,55.92
2353,163,378,8,229.79,5.54
2354,1141,288,6,539.84,9.39
2355,743,287,3,205.19,25.98
2356,1036,472,5,196.9,16.02
2357,1394,511,1,12.72,6.75
2358,398,168,1,674.37,41.49
2359,842,350,3,526.07,13.35
2360,911,474,-4,703.65,7.92
2361,881,410,6,126.2,24.4
2362,400,480,1,644.37,6.69
2363,127,48,6,218.43,48.92
2364,900,550,2,879.34,1.48
2365,753,334,1,382.13,2.18
2366,312,496,3,263.87,43.77
2367,135,317,3,599.24,19.19
2368,1357,200,-1,870.63,25.53
2369,1238,309,4,620.85,58.06
2370,1418,127,4,72.98,45.78
2371,1084,89,8,393.93,59.61
2372,72,204,2,569.01,11.89
2373,1275,355,6,924.55,42.55
2374,1062,401,3,108.05,54.39
2375,55,191,8,91.85,47.05
2376,705,131,6,104.36,57.98
2377,722,219,4,292.41,8.9
2378,309,454,4,517.64,41.96
2379,390,535,3,596.34,0.09
2380,745,486,4,45.7,46.91
2381,462,133,4,124.66,25.39
2382,179,520,6,749.82,58.32
2383,962,407,2,94.04,54.44
2384,1129,471,1,714.96,30.69
2385,797,510,2,51.58,45.87
2386,325,205,7,99.92,2.31
2387,29,504,2,155.04,9.36
2388,205,363,4,135.66,53.58
2389,1144,188,2,706.96,57.82
2390,1010,446,5,1159.67,32.05
2391,529,413,8,387.59,12.02
2392,907,269,3,316.31,8.71
2393,444,157,3,837.89,57.14
2394,1459,521,1,323.3,38.08
2395,1245,300,5,479.04,59.83
2396,709,158,3,459.3,10.72
2397,725,415,1,650.82,22.62
2398,1266,346,4,597.42,22.3
2399,101,399,4,357.59,49.99
2400,1302,491,4,365.81,4.0
2401,1327,118,1,611.7,16.29
2402,1401,504,5,155.04,6.27
2403,484,7,8,296.48,40.14
2404,470,313,2,325.6,39.19
2405,664,153,1,74.12,53.31
2406,147,226,7,1203.21,10.47
2407,1354,59,5,166.04,39.84
2408,470,485,6,659.6,23.17
2409,643,284,8,302.59,2.7
2410,653,258,2,272.72,47.96
2411,1283,69,6,11.06,5.19
2412,1476,275,2,960.36,4.65
2413,1379,351,6,785.92,25.7
2414,35,94,7,406.99,35.55
2415,434,329,8,641.54,32.83
2416,733,190,1,433.62,28.63
2417,2,141,1,321.09,15.22
2418,891,163,1,147.79,4.27
2419,1336,509,2,207.15,8.16
2420,1356,92,3,226.02,18.45
2421,414,250,7,148.21,54.36
2422,1271,414,8,979.59,31.92
2423,1326,465,7,85.12,2.18
2424,1072,486,4,45.7,4.45
2425,874,503,8,317.28,13.88
2426,1233,190,3,433.62,26.27
2427,798,29,8,29.3,57.55
2428,1425,544,8,477.64,38.92
2429,861,361,4,368.18,50.44
2430,426,317,4,599.24,6.92
2431,188,392,6,1151.89,18.53
2432,64,525,6,510.78,10.9
2433,1502,149,1,489.32,9.51
2434,1201,71,6,240.16,50.53
2435,715,498,7,339.77,16.34
2436,580,468,5,646.66,28.8
2437,1457,52,1,1026.41,8.42
2438,1150,476,7,524.33,18.37
2439,1116,446,8,1159.67,24.05
2440,1173,459,8,304.69,55.4
2441,183,430,4,20.56,23.14
2442,712,437,1,780.42,15.42
2443,678,34,1,926.93,24.4
2444,723,323,4,545.53,28.22
2445,78,396,5,712.35,33.9
2446,1263,191,8,91.85,26.48
2447,226,367,3,13.67,34.16
2448,779,229,6,320.79,12.35
2449,1423,380,8,136.02,43.14
2450,368,377,6,60.44,6.61
2451,1084,165,8,258.66,24.81
2452,423,437,5,780.42,14.09
2453,161,322,5,441.28,54.97
2454,1272,344,7,364.76,20.92
2455,577,424,7,625.33,14.88
2456,677,269,5,316.31,44.72
2457,630,264,2,144.35,47.5
2458,626,125,7,453.21,34.16
2459,1236,251,4,591.08,50.03
2460,530,283,8,201.23,17.11
2461,1178,277,7,167.72,15.83
2462,1077,176,3,222.09,13.47
